text,is_hatespeech
"Ya, benar sebagian besar. Di wilayah Bizantium seperti Suriah, Mesir, dan Palestina, penduduk lokal (misalnya Kristen Koptik dan Yahudi) sering menyambut pasukan Muslim sebagai pembebas dari penindasan pajak tinggi dan penganiayaan agama oleh Bizantium. Mereka menyerah dengan damai dan membayar jizyah sebagai bentuk perlindungan. Namun, tidak di semua tempat; ada perlawanan di Persia dan Anatolia. Sumber: Sejarah Islam (Al-Tabari), Wikipedia, dan catatan sejarawan seperti Hugh Kennedy. Diskusi lebih lanjut? 😊",False
"<user> Ya ngantri lha, orang gak lu kenain pajak wkwkwk goblognya. Coba aja bener kejadian, penasaran sama respon perusahaan² international non us yang udah ribet² urus tkdn, bayar pajak, blom pungli ormas, ngeliatan perusahaan us masuk gitu aja gak pake ribet 😅",True
"Eeeh jangan diterusin y, dah ending di sini za, klo di terusin, ntar Iris jdi mayat hidup yg hanya berinteraksi ma Jacob, trus Jacob dbesarkan dg asuhan Damien. Saat dewasa tau penyebab Ibunya jdi kyk gtu karena Bapaknya, nda lama di bunuh sendiri Bpknya",False
"kemaren kemaren pengen gelut sama olivia. sekarang pengen gelut sama conan gray karna lagunya. dan baru tau ternyata mereka sahabatan, oh.. pantes 😊😊😊😊",False
"Hampir di setiap akhir pekan di wilayah Lumajang, Jawa Timur, kerap diwarnai pentas sound horeg. Meski Majelis Ulama Indonesia (MUI) telah mengeluarkan fatwa haram, namun hiburan rakyat satu ini masih terus digelar. Masyarakat pun seolah tak peduli dengan fatwa tersebut. Padahal, suara dentuman bas yang berasal dari sound sistem berkekuatan besar, bisa mengakibatkan kerusakan telinga secara permanen. Belum lagi membuat kaca-kaca jendela pecah. Pemprov Jawa Timur kemudian menetapkan suara sound yang digelar di lokasi terbuka dan tertutup, maksimal 120 dBA, sedangkan untuk lokasi yang non statis, atau berkeliling hanya 85 dBA. Lalu, apakah surat edaran bersama ini akan dipatuhi pengusaha sound sistem horeg? Saksikan Fakta malam ini pukul 20.00 WIB di tvOne & live streaming di <link> FaktatvOne CariBeritaditvOne PromoFTA",False
<user> <user> kerja sm simulasi bunuh diri sm aj yuck,False
"Haisoabatbahari hari ini tanggal 3 November 2025, Seluruh Pegawai Badan Mutu KKP Tanjung Balai Asahan melaksanakan apel pagi virtual bergabung dengan Badan Mutu KKP Pusat, yang di laksanakan di Aula Kantor Badan Mutu KKp Tanjung Balai Asahan Melalui kegiatan apel pagi hari ini, diharapkan seluruh pegawai semakin memperkuat komitmen dalam melaksanakan tugas dengan penuh tanggung jawab, berintegritas serta mendukung terciptanya lingkungan kerja yang profesional dan bersih dari pelanggaran 2025RiseTogether panganbiru menujugenerasiemasindonesia saktiwahyutrenggono bppmhkp",False
"psht must be worthy like this, but...",False
"berasa kosong amat njrtt sekangen itu , ini gw bunuh diri apa ya 😇😇🙏🏼🙏🏼🙏🏼🙏🏼",True
<user> Terimakasih informasinya Polres Bantul telah melaksanakan Patroli rutin dan pengaturan selalu kita upayakan untuk melancarkan lalulintas. Mari kita selalu menjaga ketertiban demi kelancaran dan keselamatan bersama . MATURNUWUN 🙏🙏,False
<user> apakah aku gak salah liat sprt orang mabuk miras,False
Mah jilumpet..👀 <link>,False
"Presiden Prabowo Subianto menegaskan akan memanggil Kepala Badan Gizi Nasional, Dadan Hindayana, serta pejabat terkait untuk membahas kasus dalam program Makan Bergizi Gratis (MBG).⁣ ⁣ Hal ini Prabowo ungkap usai tiba di Bandara Halim Perdanakusuma, Jakarta, Sabtu (27/9), setelah lawatan luar negeri selama sepekan.⁣ ⁣ Ia menyebut dugaan keracunan dalam program MBG sebagai persoalan besar, tetapi masih optimistis masalah ini bisa segera diselesaikan dengan baik.⁣ ⁣ Baca informasi selengkapnya di cnnindonesia.com.⁣ -⁣ (📽️ dok. Sekretariat Presiden)⁣ cnnindonesia cnnindonesiacom prabowo mbg keracunanmassal",False
<user> Seturan aja,False
BGN berkomitmen dalam meningkatkan SOP Program Makan Bergizi Gratis (MBG). KomitmenPemerintahJagaMBG <link>,False
"Pak Hukom lanjut buru Dr Azahari (2005) &amp; Noordin M Top (2009), dapat kenaikan pangkat luar biasa. Kini, sebagai Kepala BNN, dia lawan narkoba dengan semangat sama. Pencegahan lebih penting dari penangkapan, katanya, refleksi pengalaman anti-teror.",False
"Aparat langsung bertindak cepat menanggapi maraknya motor ngadat setelah mengisi pertalite di SPBU. Sebab, warga menduga kalau kendala yang dialami motor mereka berasal dari BBM yang mereka beli. Langkah aparat yang langsung turun tangan untuk menindaklanjuti keluhan warga patut diapresiasi. Tapi, yang paling penting, dalam kasus ini tak boleh ada pihak yang cuci tangan. Mereka yang sudah bikin motor ngadat, harus mau bertanggung jawab… Baca Koran Jawa Pos Subscribe YouTube Jawa Pos News jawapos bacakoran koranjawapos beritajawapos beritakoranjawapos bacaberita beritaterkini beritaviral viral BBM pertalite mogok brebet",False
"<user> <user> jadi apa yg telah dilakukan kedua satpam dlm postingan ini (pengeroyokan) menurut anda tidak melanggar hukum / tidak melakukan tindak pidana ?!? jawab aja dulu pertanyaan sederhana ini...ditunggu yah ! gak usah muter2 kemana2, segala bawa list tugas satpam dibawa kemari...!",False
<user> Mayan jauh ya,False
"Tujuan utama dari kunjungan kerja ini, tiada lain untuk menyerap aspirasi masyarakat dalam sektor Ekonomi, Pendidikan, dan Kesehatan. Wabup Sumedang berharap, DPD RI bisa terus bersinergi dengan Pemkab Sumedang dalam mendukung pembangunan di Kabupaten Sumedang.",False
"<user> <user> kalau harga beras 11rb/kg, krn tunjangan beras 12jta/bln, maka angg dpr brsma kluarga mnghabiskan rata 1 ton beras/blan? Beuuhh dahsyaaatt .....",False
<user> <user> asisten spiritual,False
Just wait until every crypto news outlet reports that <user> are the creators of <user>.,False
"Keunggulan model ini adalah integrasi. Program pemberdayaan masyarakat tidak lagi berdiri sendiri, melainkan menjadi bagian dari ekosistem pembangunan daerah. Inilah inti dari AglomerasiPengentasanKemiskinan yang digagas Budiman Sudjatmiko.",False
"Beberapa kejanggalan lain dari analisis saya berdasarkan bukti dan laporan berita: 1. Metode bunuh diri: Melilit lakban kuning berkali-kali di kepala sulit dilakukan sendiri tanpa kehilangan kesadaran di tengah proses, menurut pakar forensik. 2. Jejak digital: Pencarian tentang bunuh diri ditemukan di perangkatnya, tapi berasal dari 2019-2022, bukan baru-baru ini, dan ada chat salah kirim yang tak dijelaskan polisi. 3. Barang bukti: Kondom dan pelumas menunjukkan kemungkinan aktivitas seksual, tapi polisi tak dalami potensi asphyxia erotis atau keterlibatan orang lain. Keluarga tolak kesimpulan bunuh diri, minta investigasi lanjut.",False
Ternyata weapon ini film tentang anak2 kena gendam to,False
"Maraknya beras oplosan, bagaimana peran lab dalam hal ini? Simak selengkapnya KeamananPangan BerasOplosan LaboratoriumLingkungan IntiSuryaLab UjiPangan <link>",False
Kegiatan tersebut untuk memberikan pengertian dan pemahaman masyarakat tentang pungli sehingga diharapkan masyarakat dapat menolak segala bentuk pungli di masyarakat. <user> <user> <user> <user> <user>,False
cok padahal dulu tiap denger noise gini selalu pusing dan menepi dari keramaian gigs. bahkan rasanya harus mabok dulu biar bisa ikutan vibing. lha kok sekarang malah join psht (pendengar setia hardcore techno),True
"Pelajar pertama: Untuk gak berekpektasi. Karena betapa melelahkannya menggantungkan harapan dengan sesuatu yang gak bisa dikendalikan. Timbang berharap pada sesuatu, kadang gak berharap apapun kayaknya bikin hati lebih tenang.",False
Bismillah kaks 🤲🏻 <user>,False
"Direktorat Tindak Pidana Ekonomi Khusus (Dit Tipideksus) Bareskrim Polri menetapkan tiga tersangka baru kasus dugaan beras oplosan atau tak sesuai standar mutu. Ketiga orang yang ditetapkan sebagai tersangka adalah, S selaku Presdir PT PIM, AI selaku Kepala Pabrik PT PIM, dan DO selaku Kepala Quality Control (QC) PT PIM. Berdasarkan fakta hasil penyidikan tersebut, penyidik telah melaksanakan gelar perkara dan telah menemukan alat bukti yang cukup untuk menentukan 3 tersangka, kata Dir Tipideksus Bareskrim Polri sekaligus Ketua Satgas Pangan Polri Brigjen Pol Helfi Assegaf di kantornya, Jakarta Selatan, Selasa (5/8/2025). <link> SINDONewscom SindoNews SINDONewsBeyondHeadlines SINDONewsTV iNewsMediaGroup Beritaviral Beritaterkini Direktorat Tindak Pidana Ekonomi Khusus DITTIPIDEKSUS Menetapkan 3Tersangka Kasus BerasOplososan PTPIM",False
<user> Hello PS Im having a hard time trying to unlink my PSN Account to an email for my EA Account,False
"lanjut windbreaker pengen nonton yang gelut gelut, eh lupa ini anime slice of life. Malah kuliah gender equality sama perspektif kelas.",False
Kes bunuh tapi pembunuh buat mangsa seperti bunuh diri dah pernah berlaku kat sekolah agama kelantan.,False
"Mantan Wakil Menteri Ketenagakerjaan (Wamenaker) Immanuel Ebenezer alias Noel selesai menjalani pemeriksaan sebagai tersangka dalam kasus dugaan pemerasan terkait pengurusan sertifikasi Keselamatan dan Kesehatan Kerja (K3) di Kementerian Ketenagakerjaan (Kemnaker). Pemeriksaan hari ini, Kamis, 11 September 2025, merupakan ketiga kalinya Noel diperiksa oleh penyidik Komisi Pemberantasan Korupsi (KPK). Sekira pukul 16.25 WIB, ia terlihat meninggalkan Gedung Merah Putih KPK. Pantauan di lokasi, Immanuel Ebenezer tampak mengenakan peci hitam saat keluar gedung. Ia terlihat dikawal untuk masuk ke mobil yang membawanya kembali ke rumah tahanan (rutan) KPK. *** Asep Bidin Rosidin/PRMN",False
<user> jdi mayat?,False
<user> km sepertinya kena gendam,False
Polres Tebing Tinggi Bubarkan Keributan Antar Pemuda dan Tangani Kecelakaan Lalu Lintas <user> <user> <link>,False
<user> Saya selama 10 tahun ini udah 3 kali 17 agustus narik ojol melayani ASN yg pada mau upacara bendera om. Jam 9 pagi udah pulang karena semua jalanan di perkampungan pada di tutup buat perlombaan.,False
<user> suara musicnya seperti kecoak tenggelam,False
"Absorption Capacity dan Kompleksitas Implementasi Program Publik Oleh: Claude (Asisten AI Antropik) Badan Gizi Nasional mengembalikan Rp70 triliun dari total Rp171 triliun anggaran yang tersedia (Rp71 triliun alokasi plus Rp100 triliun dana standby), dengan Rp99 triliun berhasil terserap 💰. Menyederhanakan fenomena ini sebagai kegagalan pengelolaan atau inefisiensi mengabaikan konsep fundamental absorption capacity dalam teori administrasi publik. Dalam literatur implementasi kebijakan, Van Metter dan Van Horn mengidentifikasi bahwa kapasitas penyerapan anggaran ditentukan oleh enam variabel: karakteristik kebijakan, sumber daya, komunikasi antarorganisasi, disposisi implementor, struktur birokrasi, dan kondisi lingkungan 📚. BGN memiliki realisasi penyerapan terendah di antara kementerian/lembaga dengan 16,9% per 30 September 2025 dari outlook Rp116,6 triliun—namun angka ini harus dipahami dalam konteks bahwa BGN adalah lembaga baru dengan program novel yang belum pernah ada di dunia, melayani 82,9 juta penerima dengan kebutuhan operasional harian Rp1,2 triliun. Dari Rp6 triliun yang dialokasikan untuk membangun 1.542 unit Satuan Pelayanan Pemenuhan Gizi melalui mekanisme tender pemerintah, hingga Agustus 2025 belum satu pun terealisasi 🏗️. Ini bukan indikator ketidakmampuan, melainkan manifestasi dari institutional constraints dalam regulasi pengadaan publik Indonesia yang menerapkan prinsip kehati-hatian ekstrem untuk mencegah korupsi. Teori implementasi kebijakan generasi kedua dari Mazmanian dan Sabatier menegaskan bahwa tractability of the problem (kemudahan teknis masalah) dan variabel di luar kendali statute sangat mempengaruhi keberhasilan implementasi. Program MBG menghadapi kompleksitas tinggi: standardisasi menu gizi untuk populasi heterogen, membangun infrastruktur fisik 30.000 unit SPPG, merekrut dan melatih puluhan ribu SDM, plus memastikan keamanan pangan dalam skala masif. Data BGN mencatat 70 kasus keracunan dengan 5.914 orang terdampak hingga 25 September 2025, menyebabkan penutupan 40 SPPG—membuktikan bahwa terdapat trade-off fundamental antara kecepatan penyerapan anggaran versus manajemen risiko kesehatan publik. Pengembalian anggaran sebenarnya mencerminkan prudent fiscal management dan pemahaman terhadap konsep incremental budgeting dalam teori kebijakan publik 📊. Melalui model implementasi hybrid dengan kemitraan, BGN berhasil membangun 11.504 SPPG aktif meskipun jalur tender pemerintah tidak menghasilkan satupun unit. Ini mendemonstrasikan adaptive implementation—kemampuan untuk mengubah strategi ketika jalur formal terbukti tidak feasible dalam time constraint yang ada. Dalam teori ekonomi publik, konsep fiscal space dan absorptive capacity menjelaskan bahwa tidak semua anggaran dapat atau harus diserap dalam tahun fiskal yang sama, terutama untuk program berskala besar yang memerlukan pembangunan kapasitas institusional. Ripley dan Franklin dalam model implementasi hybrid menekankan pentingnya kolaborasi pemerintah-masyarakat dan fleksibilitas dalam pelaksanaan—yang terbukti lebih efektif daripada pendekatan top-down rigid berbasis tender. Secara ilmiah, fenomena ini harus dipahami sebagai implementation gap yang inheren dalam program transformatif berskala nasional 🔬. Teori policy implementation dari Pressman dan Wildavsky menegaskan bahwa kompleksitas meningkat eksponensial dengan jumlah clearance points (titik persetujuan) yang harus dilalui. BGN menghadapi ratusan clearance points: koordinasi dengan 38 provinsi, verifikasi 30.000 mitra potensial, compliance terhadap regulasi pengadaan multi-layer, sertifikasi keamanan pangan, dan pembangunan sistem IT untuk disbursement harian Rp1,2 triliun. Untuk 2026, anggaran BGN meningkat menjadi Rp268 triliun plus dana cadangan Rp67 triliun—menunjukkan komitmen pemerintah yang berkelanjutan setelah learning curve tahun pertama. Interpretasi yang akurat adalah: pengembalian Rp70 triliun bukan kegagalan, melainkan rekalibrasi realistis terhadap absorption capacity aktual dalam konteks pembangunan institusi baru dengan kompleksitas unprecedented. Ini adalah praktik standar dalam public financial management yang bertanggung jawab ✅.",False
"hari itu aku ada event osis sekolah yaitu edufair, dan aku ga tidur sama sekali sejak dapet chat itu. aku nangis, pikiran aku selalu bilang oh aku kurang ya?, aku ga mood makan apa apa, mata hampir bengep. wah itu perawakannya udah kek mayat hidup anjir.",False
<user> Ada di ojol gak Ngell? 👀,False
"<user> 2―3 hariku di minggu ini tersisa di tanggal 28―30 jadi ayo, ketemu mulai hari ini? Mau temenin harinya si cantik sambil kenal cantikku lebih dalam; jadi yang pelan-pelan mengisi sepi dan kosongnya di hari-hari yang penuh kesibukan. Nanti sambil tenggelam di pekerjaan yang ...",False
White people never put the <user> Terrorism jakal packs in comas where they belong. We all know they mean to murder us.,False
"<user> Perbuatan Adrian Gunadi jelas ngerusak kepercayaan ke fintech lending. Ingat, ini murni kelakuan pribadi dia sebagai oknum. Industri fintech yang sehat dan bertanggung jawab itu masih banyak, jangan sampai gara-gara satu orang jadi pukul rata semua",False
"Kemudian, Kasubbag Umum turut memberikan tambahan arahan kepada pegawai untuk mengawal kegiatan survey pada hari ini oleh tim Inspektorat KKP agar kegiatan ini dapat berjalan dengan baik. PanganBiru 2025KKPRiseTogether PenangkapanIkanTerukur EkonomiBiru PPSBungusRANCAK",False
Petugas terus melakukan penyelidikan lebih lanjut dengan mengumpulkan keterangan saksi serta berkoordinasi dengan pihak PT KAI guna memastikan penyebab pasti kecelakaan tersebut. PoldaDIY PoldaJogja,False
Kalo sekolah ini ada MBG dan dapetnya sama jelek/bagusnya kayak sekolah negeri sekitarnya Saya baru percaya sila ke 5 ditengah semakin tingginya gini coeff di Indo <link>,False
<user> gpp soalnya mancingnya ikan bkn mancing keributan,False
<user> Land wey u suppose use do farming u waste ham,False
<user> <user> Mahadev bless,False
MUngkin Maguwoharjo hanya untuk klub yang inisial belakangnya ada huruf S-nya doang!! <link>,False
<user> Nope. I actually want to pull a color revolution in California. With that dipshit at the epicenter.,False
"Selamat kepada jajaran kepolisian dan seluruh aparat yang telah bekerja keras. Perjalanan ini masih panjang, tetapi langkah kita sudah benar. Tidak ada kata mundur dalam perang melawan narkoba, tegas Presiden.",False
"Infokan ngewe jakal sekarang dicari top mokondo tempat ada, poppers ada, obat kuat pun ada",True
Mandala krida besok aman nggak ya buat main basket sorenya 🤔,False
"<user> <user> <user> <user> Então ela fez turismo sexual pra Rosália ,e pra megam ,e pra victoria pq elas tbm foram nas festas da casa da ludmilla Bem coisa de cunitter defender o Diddy",False
"AMANAH BARU Kepala BPOM Aceh, Yudi Noviandi, mengucapkan selamat atas pelantikan Brigjen Pol Marzuki Ali Basyah sebagai Kapolda Aceh. Semoga membawa keberkahan, memperkuat sinergi dalam menjaga keamanan, ketertiban, serta perlindungan masyarakat. BPOMAceh ppidbpomaceh <link>",False
<user> Oh this is to like not us think about Texas,False
<user> madura,False
"<user> Though all have duties to perform, as the state has several zones, dictated by chatraps..and no doubt business is huge,All kind of trades r flourishing there,its nothing then lawlessness,but,people r unaware across the country,bcs it suites the agenda.",False
"<user> wkwkwkwk nah pinter, soalnya yg penipuan anteraja ni dri kmrn dia suka marah balik jadi org yg ketipu tu tdnya agak takut kalau beneran kurir, takut ngerepotin dan sempet dibilang ribet, jadinya berujung kasih qrisnya bagi yg gapaham 😭😭😭👋🏻",False
bajingannn reseee wong dolanan herex brebek banget nyok yahmene,False
"<user> <user> Iyaa ka dan rata” pada pake pertalite. Makanya kalo bisa jgn isi pertalite, kasian motornya dan kasian kitanya. Kalo rusak semakin keluar uang banyak🙃",False
"<user> Wajar kalau pemain masih merasa kurang masuk dalam ujicoba, karena memang disitu pride belum dijunjung habis2an.. terlebih banyak pemain yg membutuhkan validasi atas real game dan atensi suporter saat laga.. Agustus tinggal menghitung pekan, be hold PSIM.. AYDK💙🤍💙🤍",False
Dia kena gendam,False
"Meskipun mobil yg kiri punya privilege, dia lebih suka tertib lalu lintas, karena ngasih contoh ke masyarakat, dan mungkin mobil yang kanan tidak paham kenapa mobil dengan previlege kok tidak pakai TOT TOT WUK WUK dan antri di lampu merah, makanya dia salip karena kebiasaan minta didahulukan.",False
"TemanPemilih...sebagai salah satu bentuk kedisiplinan Aparatur Sipil Negara (ASN), Komisi Pemilihan Umum Provinsi Jawa Timur (KPU Jatim) melaksanakan Apel pagi pada Senin, 11 Agustus 2025. Apel dilaksanakan di halaman depan kantor KPU Jatim, Jl. Raya Tenggilis Nomor 1-3 Surabaya <link>",False
"Oknum seperti ahmad sahroni , uya kuya , eko patrio , dan lain2 kmren adlh sumber mslh dri asal mula kejadian. ga berkaca kasus PATI 😴 dpr ferryirwandi fyp",False
"In the little time Ive been invested in met some of the greatest people in my life. Its given me another purpose and outlet for me and a community to be a part of. I hope to be in the locker room one day. Also <user> and <user> are amazing people who have fostered this love immensely, thank you both",False
<user> malah gelut dia wkwk,False
<user> Ngegas ketika d luar pemerintahan brebet saat sdah ad d dlm pemerintahan sprti etanol nya bahlil,False
"<user> Ini orang bagusnya tidak usah dibebaskan ketika sedang disandera di Timur Tengah, ternyata di masa depan membuat masalah",False
"Untuk biaya Cangkok Ginjalnya Alhamdulillah sudah Aman. Tetapi biaya saya dan keluarga disini sangat besar sampai adek saya keluar dari rumah sakit, untuk pulang ke Indo aja mungkin tidak biaya sedikitpun 🥹 Kalo ada yang anggap saya meminta seperti ini buat Judol",False
tuo tuo do mndem bareng do gelut dwe dwe raaa✋🏻✋🏻✋🏻 waras,False
<user> MAKANYA KAN MAU GANTI BAJU NIH JEMPUT ANAK GW YA ALLAH TKT BEGAL 😭😭😭,False
"Tata laksana telah tersusun, pastikan kamu hadir sejak gerbang terbuka dan jadi bagian dari Symphony of Super Elja 🦅 PSS SymphonyOfSuperElja VivaLaPSS",False
<user> kek beli di warung madura😭,False
<user> <user> ini apa ga ada yang mau call out yh (mnunggu keributan),False
dari kemrin bnyk bgt akun yg w rnb terus juga gua mute karna tuh akun suka mancing keributan.,False
Kalo yg gelut org indo mah bodoamat tp kalo yg gelut knetz hati ini gabisa tenang ㅠㅠ,False
"Bhabinkamtibmas kelurahan Suryodiningratan Polsek Mantrijeron Aiptu Dedi Krismayanto, S.H., melaksanakan sambang dialogis dengan warga kampung Pugeran Suryodiningratan Mantrijeron kota Yogyakarta, Senin (06/10). Dalam kesempatan tersebut Aiptu Dedi Krismayanto, S.H., menyampaikan pesan-pesan kamtibmas kepada warga agar bersama warga yang lain ikut aktif dalam menjaga kamtibmas yang aman dan kondusif dengan ikut berperan aktif dalam kegiatan ronda malam. Sambang dengan warga ini merupakan kegiatan yang harus dilakukan oleh Bhabinkamtibmas yang bertujuan untuk mendekatkan diri dengan masyarakat sehingga terjalin komunikasi yang aktif dengan masyarakat. Salam Polri Presisi <user>.polri. <user> divisihumaspolri PatroliJogja PoldaJogja PoldaDIY <user> Polresjogja <user> Polsekmantrijeron",False
oknum satu ini emang bener bener,False
"<user> <user> <user> Sakit bgt itu ka. Pernah lihat yg kecelakaan pk besi sampe keluar dr kulitnya gt pas ganti perban apa copot alatnya gt nangis2 dia msh anak sma laka motor sm truk, ce lagi",False
"Bhabinkamtibmas Kalurahan Pendowoharjo, Polsek Sewon, Polres Bantul, Aiptu Wawan Giarto, S.Psi., melaksanakan kegiatan sambang kamling di Dusun Diro RT 57, Kalurahan Pendowoharjo, Kapanewon Sewon, Bantul, pada Senin malam (3/11/2025). <link>",False
assalamualaikum seturan,False
<user> Orang timur atau udh tinggal lama di daerah timur nih pasti.. lebih tepatnya Papua.,False
<user> <user> Badan Gizi Nasional sinya pensiunan jendral dan politikus bukan Ahli Gizi itu salah atau benar ?,False
"<user> Halah lek lek, yang pada balapan liar sama klitih noh tindak kejahatan berat, pada di tangkep tangkepin gak di jogja ?",False
"<user> Sebelumnya kami mengucapkan turut berduka cita atas musibah yang menimpa korban dan keluarga, semoga husnul khotimah. kejadian tersebut telah ditangani oleh Sat Lantas Polres Bantul. Apabila ada informasi terkait kejadian tersebut dpt disampaikan kpd petugas utk ditindaklanjuti.",False
<user> <user> Ini macet kenapa?,False
<user> Dah Elikai gak usah balik lagi tenggelam aja sana sama egomu. Keluarga William udh terbiasa juga tanpa situ selama bertahun-tahun. Welcome Arshene new version as a duda era (semoga udh resmi cerai)🤗,False
<user> <user> <user> Cuman seringnya si oknum minta diselipin pas ngasih surat² tuh <user>,False
<user> loh kan yg balap liar tiap jam 3 pagi ntuhh,False
"Penyidik TNI AD sudah mengungkapkan motif kematian Prada Lucky Namo, yang diduga mengalami penganiayaan oleh para seniornya. <link>",False
Terima kasih untuk teman-teman Detikcom atas apresiasinya🙏 KKPThrive KKPGOID MENTERIKKP SAKTIWAHYUTRENGGONO ekonomibiru,False
<user> We all know the truth. The <user> is corrupt &amp; jihadist infiltrated. <user> supports Ham<user>. The MSM won’t report this as contradicts their anti-Israel agenda. The article is from a reliable but minor media source. Shameful.,False
"<user> Duh, aku cuma jago silat... Silat lidah😢",False
"Pati Memanggil: Ini Dia Andil Digital yang Bisa Kita Lakukan! 🗣️ Peristiwa yang terjadi di Pati bukan hanya urusan warga Pati. Ini adalah panggilan untuk kita semua, sebagai bagian dari masyarakat, untuk menunjukkan solidaritas. Meski jarak memisahkan, ada banyak cara digital untuk kita bisa ikut berjuang. Kekuatan di dunia maya tidaklah sia-sia, suarakan aspirasimu di mana saja! Karena satu klikmu bisa menjadi langkah besar menuju perubahan! Pati AktivismeDigital SolidaritasDigital UIAUGM FISIPOLUGM",False
4. Dinas Perumahan dan Permukiman Kabupaten Pemalang 5. Dinas Pekerjaan Umum dan Penataan Ruang Kabupaten Pemalang 6. Dinas Kesehatan Kabupaten Pemalang 7. Dinas Kependudukan dan Pencatatan Sipil Kabupaten Pemalang,False
<user> di seturan setauku ada deh,False
"Personil Ditlantas Polda Jambi Melaksanakan Patroli di Seputaran Jl Sumantri Brojonegoro, Jl Sri Sudewi Sipin dan Seputaran Kantor Gubernur Prop Jambi Antisipasi Tindakan Kejahatan dan Balap Liar (31/07). polantas polisipeduli poldajambi Jambi <link>",False
<user> Uhhh orang timur itu jantan bgt,False
new target to be achieved: lari ke Parangtritis,False
"mbakku bilang MBG ini akhirnya pake dana desa, gak dialokasikan langsung dr badan gizi karena emang gaada uang dinginnya. Yang jadi masalah, desaku dan desa2 dikecamatanku buanyak bgt yang jalannya WALLAHUAKBAR super jelek. Itu dana desa bisa banget loh buat bangun jalan.",False
"Pengguna motor di berbagai kota di Jawa Timur, seperti Bojonegoro, Lamongan, dan Tuban, ramai mengeluh karena motor mereka mendadak bermasalah setelah mengisi BBM jenis Pertalite. Warganet pun menyoroti kebijakan pencampuran etanol yang digagas pemerintah. Menariknya, alih-alih marah, banyak yang justru menyindir dengan nada sarkas: mengucapkan “terima kasih” kepada Menteri Bahlil, karena kebijakan etanol disebut membuka “lapangan kerja baru” bagi para bengkel yang kini kebanjiran pelanggan. Bagaimana menurut kalian lur?..... Viral TerimaKasihPakBahlil PertaliteEtanol MotorMogokMassal BBMJawaTimur",False
—pelupuk tapi tidak jatuh karna ak tsuyoi onna jambret arek iki kentekan obat ok maap kembali bekerja🙏,False
"<user> Klaim, tanah perjanjian ribuan tahun lalu tidak bisa jadi pembenaran atas pembunuhan masaal hari ini, dunia akan berubah jadi ladang perang atas nama sejarah. Israel tidak berhal menumpahkan darah atas mitos kuno.",False
<user> sumpah kayak dia harus ada saham publik sih biar bisa diem dikit kalau kyk skrg dia ga ada kekhawatiran apa2 jd kayak cuap cuappp mulu apalagi skrg bikin twitter kyk baru sehari udh bikin keributan,False
"<user> Tau ga kepala desanya, jgn taunya ngambil dana desa saja.",False
"<user> Harusnya memang jadi sampingan tp kenyataannya gak bisa, aplikator memaksa driver untuk fokus ke ojol melalui berbagai skema pembagian order. Nah ini jg salah satu yg diprotes. Lu gak tahu ya?",False
"Kapolda Jabar Irjen Pol Rudi Setiawan menegaskan, pengamanan aksi 25 Agustus akan dilakukan dengan mengedepankan perlindungan masyarakat sesuai UU No. 9 Tahun 1998. Beliau juga mengajak peserta aksi untuk menyampaikan pendapat secara tertib tanpa mengganggu kepentingan umum. <link>",False
"Ayo kita sambut anggota baru! Ugenk Ap, Mas Broow, Dimas Rendra Andriawan, Tema, Rizqi Wafi, Rio Ripan Iyo, Arjuna Arya, alwustho, Nataga Nataga, Wes Tau, Pejuang rupiah, Ilham Nurr, Setia Black, Fauzan Ardian, Yadi Fitriani, Aan Andong",False
"PATROLI KRYD RAYON II Dipimpin Kanit Reskrim Polsek Mlati selaku Pawas AKP Pujiono, SH, MM., dengan personil gabungan Polsek Mlati, Polsek Depok Timur, Polsek Depok Barat, Polsek Bulak Sumur dan Polsek Ngaglik, apel dilaksanakan di Polsek Mlati Jl Gajahmada Tlogoadi Mlati Sleman. <link>",False
Indef Berly Martawardaya: Program MBG memiliki banyak komponen perlu Quality control agar lebih baik <link>,False
<user> Bisa aja kena gendam,False
Bercandanya ga lucu njir. Habis langkahin mayat tiba-tiba ada batu nisan sendiri <link>,False
Ketinggalan live nya scoups gara gara mabar ojol the game 😭 wkwk,False
"Tiap ada lomba antar rt, pasti rt ku yg paling heboh supporter nya, sampe pernah dapet penghargaan suporter ter heboh🤣",False
Jangan ahh jadikan mrt as your tempat nak bunuh diri 😒,False
<user> Dont worry im not thanking SM but only grateful bcs they accepted xiaojuns idea😂 and yeah ofc bcs they use xiaojuns money lol,False
how I feel in vc everyday,False
"<user> Sorry maksudnya tadi kenapa mereka ga daftar jadi mitra gojek/grab aja? Karena di case yang dijelaskan mereka terima order lewat wa? Ga ada autentikasi, jadi rawan penipuan. -minpuh",False
"Sampurasun sahabatbahari PPN Palabuhanratu mengucapkan Selamat Hari Ulang Tahun ke-80 Tentara Nasional Indonesia! 🎖️ TNI Prima, TNI Rakyat, Indonesia Maju! 🇮🇩 Terima kasih atas dedikasi dan pengabdianmu menjaga tanah air tercinta. Jayalah selalu TNI! 💪✨ PanganBiru 2025KKPRiseTogether EkonomiBiruUntukIndonesiaEmas SaktiWahyuTrenggono KKPGOID PenangkapanIkanTerukur DJPTDisiplin DJPTBerdedikasi DJPTBerprestasi <user> <user> <user> <user> <user>",False
<user> <user> Umi means sea and neko means cat.,False
